INDIVIDUAL_ID,AGERAW,GENDER,BBC_VMF,SKY_VMF,VIRGIN_VMF,ALBA,BBC1,BBC2,BBC4,CBBC,CBEEBIES,NEWS,PARLIAMENT
I-5004992_1,35,2,2,2,2,0,51.5,0.6,0,0,47.9,0,0
I-5004974_1,46,2,7,8,6,0,95,4.4,0,0,0.4,0.2,0
I-5004953_1,54,2,1,8,8,0,91.6,5.6,2.8,0,0,0,0
I-5004941_1,33,1,8,6,10,0,58.3,40.5,1.2,0,0,0,0
I-5004934_1,37,1,10,1,1,0,32.3,45.6,6.6,0,0,15.5,0
I-5004916_1,34,2,1,3,5,0,37,5.5,52.1,0,0,5.5,0
I-5004915_1,48,1,8,7,8,0,69.5,27.7,2.8,0,0,0,0
I-5004895_1,39,2,9,6,5,0,20.9,15.4,7.2,10.1,43.4,3.1,0
I-5004891_1,62,2,10,6,7,0,59,39.4,1.6,0,0,0,0
I-5004889_1,45,2,2,9,0,0,59.1,26.8,0,0,0,14.2,0
I-5004878_1,33,2,8,8,6,0,75,21.4,1,0.4,0,2.2,0
I-5004809_1,66,2,10,0,7,0.1,81.9,10.7,7.2,0,0,0,0
I-5004781_1,34,2,10,10,5,0,50.4,31.1,0,0,18.5,0,0
I-5004774_1,60,1,10,10,0,17.7,53.9,23.2,5.2,0,0,0,0
I-5004749_1,31,1,3,2,1,0,39.8,19.7,2.1,0,0,33.5,4.8
I-5004722_1,41,1,4,4,4,5.6,65.6,24,0,4.1,0.6,0,0
I-5004713_1,55,1,9,8,0,0,86.4,10.7,2.1,0,0,0.5,0.3
I-5004666_1,37,1,2,0,5,0,99.7,0.3,0,0,0,0,0
I-5004646_1,21,1,7,8,7,0,100,0,0,0,0,0,0
I-5004597_1,58,1,1,1,1,0,38.7,47.9,13.5,0,0,0,0
I-5004571_1,46,1,9,8,8,0.7,54.1,45.2,0,0,0,0,0
I-5004559_1,49,2,8,3,5,0,53.8,20.6,20.4,0,0,5.2,0
I-5004554_1,34,1,6,3,2,0,29.4,25.1,0,11.6,33.9,0,0
I-5004539_1,35,2,3,1,1,0,100,0,0,0,0,0,0
I-5004529_1,36,2,5,9,0,0,36.1,59.8,0,4.1,0,0,0
I-5004529_1,37,2,5,9,0,0,36.1,59.8,0,4.1,0,0,0
I-5004528_1,33,2,6,5,5,0,76.5,8.8,0.6,0,0,14.1,0
I-5004464_1,45,2,1,5,4,0,0,0,0,0,0,0,0
I-5004425_1,29,1,8,7,7,0,100,0,0,0,0,0,0
I-5004411_1,30,1,7,3,2,0,19.7,20.4,19,0,0.6,40.3,0
I-5004394_1,32,2,1,1,3,0,12.6,81.1,6.3,0,0,0,0
I-5004384_1,47,1,9,8,9,0,85.2,8.8,4.5,0,0,1.5,0
I-5004357_1,43,2,7,7,1,0,28.2,54.9,2,0,0,14.8,0
I-5004344_1,41,1,8,6,0,0,84.3,6.9,8.7,0,0,0,0
I-5004344_1,42,1,8,6,0,0,84.3,6.9,8.7,0,0,0,0
I-5004343_1,26,2,10,4,4,0,50.8,0,0,0,49.2,0,0
I-5004343_1,27,2,10,4,4,0,50.8,0,0,0,49.2,0,0
I-5004340_1,39,2,8,6,8,0,85.9,5.7,2.8,0,0,5.6,0
I-5004331_1,38,2,8,7,8,1.8,48.5,39.2,10.5,0,0,0,0
I-5004301_1,25,1,9,10,6,0,86.8,13.2,0,0,0,0,0
I-5004301_1,26,1,9,10,6,0,86.8,13.2,0,0,0,0,0
I-5004299_1,31,2,6,3,0,0,85.6,9,5.4,0,0,0,0
I-5004274_1,53,2,8,5,7,0,79.6,17.9,2.3,0,0,0.2,0
I-5004188_1,53,2,0,0,0,0,71.2,27.9,0,0,0,0.9,0
I-5004168_1,37,2,3,6,5,0,99.2,0.8,0,0,0,0,0
I-5004161_1,37,2,6,7,7,0,82.6,16.9,0,0,0.5,0,0
I-5004161_1,38,2,6,7,7,0,82.6,16.9,0,0,0.5,0,0
I-5004129_1,42,2,9,9,9,1.1,27.9,6.6,0.8,0,63.6,0,0
I-5004127_1,50,1,6,2,4,0,51.6,23.3,19.1,0,0,0.4,5.6
I-5004084_1,57,1,6,6,8,0,94,5.6,0.1,0,0,0.3,0
I-5004007_1,43,2,10,8,8,0,74.5,13.7,0,0.5,11.4,0,0
I-5003981_1,49,2,8,3,4,0,74.6,23.9,1.4,0,0,0,0
I-5003970_1,21,1,7,8,8,0,97.9,0,2.1,0,0,0,0
I-5003962_1,29,1,0,0,10,0,0,0,0,0,0,100,0
I-5003962_1,30,1,0,0,10,0,0,0,0,0,0,100,0
I-5003851_1,31,2,4,8,8,0,84.9,11.1,4.1,0,0,0,0
I-5003832_1,38,1,4,2,3,0,81.6,8.8,3.7,0.5,2.9,0.6,2
I-5003775_1,50,2,6,1,1,0,59.6,40.3,0.2,0,0,0,0
I-5003751_1,28,1,6,3,0,0,95,2.6,2.5,0,0,0,0
I-5003721_1,26,2,8,7,8,0,100,0,0,0,0,0,0
I-5003684_1,34,2,3,4,3,0,69.8,26.5,0,0,0,3.7,0
I-5003634_1,45,2,8,7,7,0,49,22.8,28.1,0,0,0,0
I-5003578_1,46,2,8,0,0,0,65,19.3,0,15.7,0,0,0
I-5003562_1,57,2,8,4,7,0,86.3,12.5,1.2,0,0,0,0
I-5003518_1,39,2,0,0,0,0,100,0,0,0,0,0,0
I-5003491_1,50,2,10,7,8,0,87.5,8.5,0.3,0,0.2,3.4,0
I-5003483_1,41,2,6,5,5,0,74.1,22.3,3.6,0,0,0,0
I-5003483_1,42,2,6,5,5,0,74.1,22.3,3.6,0,0,0,0
I-5003472_1,50,1,3,4,4,3.5,67.6,17.1,11.8,0,0,0,0
I-5003443_1,52,2,1,7,10,0,87.8,11.1,1.1,0,0,0,0
I-5003388_1,30,1,0,3,5,0,5.4,0,4.4,0,0,90.2,0
I-5003384_1,65,2,1,3,3,0,67.2,16.3,0,11,5.5,0,0
I-5003315_1,41,2,1,6,6,0,49.8,6.4,3.8,40.1,0,0,0
I-5003315_1,42,2,1,6,6,0,49.8,6.4,3.8,40.1,0,0,0
I-5003300_1,60,2,5,1,1,0,56.8,28.6,14.6,0,0,0,0
I-5003300_1,61,2,5,1,1,0,56.8,28.6,14.6,0,0,0,0
I-5003282_1,39,2,8,0,5,0,17.9,62.1,19,0,0,1,0
I-5003241_1,42,2,8,8,8,0,75.4,11.7,4.1,0.2,0.3,8.3,0
I-5003240_1,34,2,8,7,0,0,62.5,13.3,0.4,0,0,23.7,0
I-5003238_1,37,2,7,5,5,0,59.3,40.7,0,0,0,0,0
I-5003237_1,51,2,4,7,10,0.2,66.3,3.7,6,0,0,23.2,0.7
I-5003194_1,35,2,6,3,2,0,73.9,26.1,0,0,0,0,0
I-5003194_1,36,2,6,3,2,0,73.9,26.1,0,0,0,0,0
I-5003183_1,47,2,10,8,0,0,87.3,8.3,0,0,0,4.4,0
I-5003163_1,54,2,8,8,9,0,82.7,8.2,4.8,0,1,3.3,0
I-5003155_1,47,2,10,4,4,0,62.7,21.2,0,0,16.1,0,0
I-5003150_1,49,2,7,4,9,0,45.7,12.7,22.6,2.1,0,17,0
I-5003139_1,31,2,8,2,4,0,72.3,23.5,3.5,0,0,0.8,0
I-5003137_1,60,2,8,2,2,0,60.8,26.8,5.2,0,3.1,4.1,0
I-5003137_1,61,2,8,2,2,0,60.8,26.8,5.2,0,3.1,4.1,0
I-5003087_1,50,1,4,1,3,0,62.6,12.7,0,0,0,24.7,0
I-5002917_1,42,2,10,0,0,0,32.9,6,61.1,0,0,0,0
I-5002909_1,59,2,10,10,10,0,74.9,9.7,10.2,0,3.4,1.1,0.8
I-5002886_1,37,2,6,9,7,0,17.3,0,0,11.5,71.3,0,0
I-5002843_1,35,1,1,8,6,0,5.4,0,72.2,0,22.4,0,0
I-5002831_1,65,2,8,6,0,0,46.8,7.4,5,0,0,34.8,6
I-5002831_1,66,2,8,6,0,0,46.8,7.4,5,0,0,34.8,6
I-5002814_1,39,2,4,2,3,0,51.8,26,3.1,0.7,13.2,5.2,0
I-5002776_1,47,2,1,2,3,0,100,0,0,0,0,0,0
I-5002758_1,59,1,1,2,0,0,75,25,0,0,0,0,0
I-5002752_1,42,2,2,2,1,0,56.5,3.4,1.8,30.6,0,7.3,0.3
I-5002659_1,56,1,8,0,0,0,67.3,31.3,1.1,0,0,0.3,0
I-5002559_1,32,2,6,7,0,0,91,5.8,0,0,0,3.2,0
I-5002197_1,57,2,9,6,7,0,80.8,19.2,0,0,0,0,0
I-5002197_1,58,2,9,6,7,0,80.8,19.2,0,0,0,0,0
I-5002006_1,48,1,1,4,10,0,32,67.1,0,0,0,0.9,0
I-5001934_1,26,2,0,5,7,0,67.9,16.4,9.3,0,0,6.5,0
I-5001893_1,28,1,1,3,3,0,54,15,2.7,0,27.4,0.9,0
I-5001840_1,30,2,5,5,5,0,36.9,0.6,0,0,62.5,0,0
I-5001828_1,54,1,8,2,0,8.2,72.8,9.8,9.2,0,0,0,0
I-5001828_1,55,1,8,2,0,8.2,72.8,9.8,9.2,0,0,0,0
I-5001812_1,67,1,5,1,1,0,81.2,18.7,0,0,0,0.1,0
I-5001796_1,35,1,9,5,6,0,22.4,71.4,6.2,0,0,0,0
I-5001796_1,36,1,9,5,6,0,22.4,71.4,6.2,0,0,0,0
I-5001792_1,35,1,8,6,4,0,51,45.1,0,0,0,0,3.9
I-5001755_1,51,2,8,6,8,0,50.7,38.7,0,0,0,10.7,0
I-5001712_1,62,2,4,6,6,0,99,1,0,0,0,0,0
I-5001659_1,36,1,1,1,1,0,68.4,16.7,0,0,7.7,7.2,0
I-5001658_1,45,1,7,8,7,0,63.4,27.5,0,0,0,9.1,0
I-5001577_1,39,1,1,5,0,65,20.9,14.1,0,0,0,0,0
I-5001461_1,39,2,1,2,2,0,96.7,0,3.3,0,0,0,0
I-5001426_1,40,1,7,7,0,0,61.9,27.6,1,1,1.5,6.9,0
I-5001370_1,59,2,8,5,6,0,90.8,8.9,0.3,0,0,0,0
I-5001353_1,48,2,10,8,0,0,96.1,3.9,0,0,0,0,0
I-5001316_1,63,2,2,8,1,0,96.4,3.6,0,0,0,0,0
I-5001311_1,57,1,9,1,2,0,62.6,22.4,10.8,0,0,4.3,0
I-5001311_1,58,1,9,1,2,0,62.6,22.4,10.8,0,0,4.3,0
I-5001301_1,50,2,9,5,8,0,71.3,26,2.6,0.2,0,0,0
I-5001267_1,50,1,1,6,8,0.3,48.1,10.7,6.9,0,27.1,6.8,0
I-5001259_1,33,2,5,9,0,0,3.3,4.4,0,0.1,92.2,0,0
I-5001259_1,34,2,5,9,0,0,3.3,4.4,0,0.1,92.2,0,0
I-5001255_1,30,1,9,7,7,0,51.6,20.2,4.6,0,0,23.7,0
I-5001206_1,38,2,1,0,0,54.5,23.8,2.7,0,0,0,19,0
I-5001206_1,39,2,1,0,0,54.5,23.8,2.7,0,0,0,19,0
I-5001181_1,49,2,6,5,0,0,54.9,28.4,16.6,0,0,0.1,0
I-5001158_1,34,2,2,5,6,0,61.2,23.6,0,0,15.2,0,0
I-5001158_1,35,2,2,5,6,0,61.2,23.6,0,0,15.2,0,0
I-5001155_1,67,1,8,6,8,0,70.4,1.7,1.5,0,26.3,0,0
I-5001148_1,33,2,4,10,4,0,71.7,25.9,1,0,1.4,0,0
I-5001146_1,60,2,5,4,0,0,41,59,0,0,0,0,0
I-5001119_1,41,2,4,5,4,0,85.2,0.5,1.6,0,0,12.7,0
I-5001092_1,27,2,0,0,0,0,35.6,31.4,13.4,0,0,19,0.6
I-5001092_1,28,2,0,0,0,0,35.6,31.4,13.4,0,0,19,0.6
I-5001038_1,39,1,3,10,5,0,100,0,0,0,0,0,0
I-5001013_1,23,2,10,8,0,0,85.7,14.3,0,0,0,0,0
I-5000977_1,49,1,7,7,7,0,65,29.2,5.5,0,0,0.1,0.2
I-5000955_1,32,2,3,9,8,0,65.1,28,0,0.3,5.3,1.3,0
I-5000933_1,65,2,8,0,0,0,91.6,5.6,0,0,2.8,0,0
I-5000916_1,48,2,3,9,10,0,65.3,22,12.7,0,0,0,0
I-5000916_1,49,2,3,9,10,0,65.3,22,12.7,0,0,0,0
I-5000894_1,47,1,1,10,0,0,66.4,20.5,0.6,0,0,12.4,0
I-5000894_1,48,1,1,10,0,0,66.4,20.5,0.6,0,0,12.4,0
I-5000814_1,43,2,0,0,8,1.2,10.2,8.1,2.4,0,39.6,38.5,0
I-5000723_1,33,2,5,2,2,0,24.5,6.3,0,13.3,55.9,0,0
I-5000722_1,38,2,8,10,0,0,86.7,6.3,3.5,0,0,1.1,2.3
I-5000696_1,67,1,9,7,8,0,83.6,7.1,5.3,0,0,2.1,1.9
I-5000677_1,37,1,1,6,0,0,41.8,31.3,0,26.9,0,0,0
I-5000672_1,51,2,7,6,0,0,45.4,46.5,7.9,0,0,0.2,0
I-5000630_1,49,2,5,0,4,0,75.9,16.5,3.1,0,0,4.5,0
I-5000630_1,50,2,5,0,4,0,75.9,16.5,3.1,0,0,4.5,0
I-5000627_1,55,1,8,7,8,0,31.4,1.4,17,0,0,50.2,0
I-5000624_1,61,2,8,8,7,0,82.9,16.4,0.8,0,0,0,0
I-5000620_1,48,2,9,7,0,0,89.5,10.5,0,0,0,0,0
I-5000601_1,54,2,8,7,3,0,75.4,15.8,8.3,0,0,0.5,0
I-5000595_1,62,1,5,4,5,0,67,19.5,10.7,0,0,2.7,0.2
I-5000582_1,43,1,0,0,0,0,5.8,6.4,0,0,0,87.8,0
I-5000577_1,67,2,10,9,0,0,84,16,0,0,0,0,0
I-5000543_1,40,1,9,5,4,0,0,0,0,0,0,0,0
I-5000534_1,47,1,9,7,0,0,77.4,14.9,6.1,0,1.6,0,0
I-5000504_1,47,2,6,8,0,0,69.4,22.9,0,0,0,7.7,0
I-5000504_1,48,2,6,8,0,0,69.4,22.9,0,0,0,7.7,0
I-5000496_1,72,2,4,5,5,0,17.3,21.7,7.9,0.4,16,36.6,0
I-5000493_1,44,2,8,0,0,0,37.4,7.4,6.4,0.3,48.5,0,0
I-5000490_1,24,2,10,5,9,0,96.8,3.2,0,0,0,0,0
I-5000478_1,52,2,8,7,8,0,47.7,32.4,9.6,0,0,10.3,0
I-5000460_1,54,2,1,7,0,0,86.2,8,5.8,0,0,0,0
I-5000456_1,56,1,9,9,5,0,63.1,36.9,0,0,0,0,0
I-5000382_1,42,2,10,1,6,0,78.1,21.9,0,0,0,0,0
I-5000382_1,43,2,10,1,6,0,78.1,21.9,0,0,0,0,0
I-5000344_1,32,2,7,4,4,0,7.3,92.7,0,0,0,0,0
I-5000332_1,46,1,8,7,8,0.3,51.2,29.8,0,0,0,7.9,10.8
I-5000332_1,47,1,8,7,8,0.3,51.2,29.8,0,0,0,7.9,10.8
I-5000292_1,38,2,7,3,3,0,14.8,3.7,13.6,0,67.9,0,0
I-5000230_1,65,1,9,2,0,0,89.8,10,0,0,0,0.2,0
I-5000222_1,42,1,1,4,3,0,69.7,30.3,0,0,0,0,0
I-5000222_1,43,1,1,4,3,0,69.7,30.3,0,0,0,0,0
I-5000220_1,43,2,0,5,5,0,80.9,19.1,0,0,0,0,0
I-5000213_1,40,1,1,9,3,0,67.9,26,6.1,0,0,0,0
I-5000162_1,39,2,6,9,9,0,30.3,28.5,0.6,0,0,40.6,0
I-5000158_1,50,1,1,5,10,0,72.9,17.6,9,0,0,0.5,0
I-5000129_1,41,2,8,8,8,0,100,0,0,0,0,0,0
I-5000122_1,53,1,5,8,6,0,66.4,33,0.6,0,0,0,0
I-5000117_1,52,2,7,7,0,0,96.6,3.4,0,0,0,0,0
I-5000117_1,53,2,7,7,0,0,96.6,3.4,0,0,0,0,0
I-5000107_1,54,1,7,2,3,0,68.5,12.9,2.6,0,0,8,8.1
I-5000095_1,57,2,4,5,5,0,61.5,18.3,6.2,0.2,13.9,0,0
I-5000084_1,44,2,3,5,4,0,14.6,41.1,44.3,0,0,0,0
I-5000084_1,45,2,3,5,4,0,14.6,41.1,44.3,0,0,0,0
I-5000078_1,56,1,8,3,2,0,96.8,2.7,0.5,0,0,0,0
I-5000078_1,57,1,8,3,2,0,96.8,2.7,0.5,0,0,0,0
I-5000063_1,65,2,1,2,2,0,57.9,25.8,7.8,0,0.4,8.1,0
I-5000063_1,66,2,1,2,2,0,57.9,25.8,7.8,0,0.4,8.1,0
I-4514877_1,65,1,9,7,6,0,10.2,14.9,59.7,5.9,0.3,6.8,2.1
I-4511490_1,61,1,5,8,5,6.9,55,14.3,6.6,0,0,9.9,7.4
I-4510659_1,63,1,8,8,0,0,82.8,11.6,0.2,0,0.2,5.3,0
I-4510659_1,64,1,8,8,0,0,82.8,11.6,0.2,0,0.2,5.3,0
I-4505663_1,33,1,6,7,7,0,37,11,0,14.2,20,3.1,14.7
I-4504226_1,45,1,8,3,4,0.7,22.8,27.8,44.6,0,0,4.1,0
I-4504032_1,67,2,7,6,9,0,100,0,0,0,0,0,0
I-4503596_1,41,1,5,8,4,0.4,25.4,13.4,20.5,0,0,33,7.3
I-4503180_1,45,2,4,5,4,0,59,25.7,0,2.8,12.5,0,0
I-4503180_1,46,2,4,5,4,0,59,25.7,0,2.8,12.5,0,0
I-4501653_1,60,2,4,1,0,0,80.6,13.7,0.8,4.9,0,0,0
I-4501653_1,61,2,4,1,0,0,80.6,13.7,0.8,4.9,0,0,0
I-4501448_1,58,2,4,5,0,0,32.8,35.5,31.7,0,0,0,0
I-4501448_1,59,2,4,5,0,0,32.8,35.5,31.7,0,0,0,0
I-4500164_1,24,2,9,4,5,0,58.1,21.1,20.9,0,0,0,0
I-4500164_1,25,2,9,4,5,0,58.1,21.1,20.9,0,0,0,0
I-4401995_1,25,2,7,4,3,0,52.9,47.1,0,0,0,0,0
I-4401992_1,23,2,10,4,0,0,27.5,72.5,0,0,0,0,0
I-4401992_1,24,2,10,4,0,0,27.5,72.5,0,0,0,0,0
I-4401907_1,24,1,10,10,6,0,47.1,52.9,0,0,0,0,0
I-4401786_1,19,2,5,5,8,0,31.3,25.6,0,0,0.4,30.2,12.4
I-4401745_1,20,1,10,7,8,0,53.4,45.4,1.2,0,0,0,0
I-4401720_1,21,1,10,6,6,0,50,50,0,0,0,0,0
I-4401719_1,23,2,10,4,5,0,68,22.5,0,0,0,0,9.5
I-4401716_1,20,2,7,6,6,0,17,26.7,0,36.5,19.8,0,0
I-4401673_1,21,2,8,5,6,3,45.5,6.1,0,45.4,0,0,0
I-4401612_1,22,2,8,7,7,0,100,0,0,0,0,0,0
I-4401576_1,20,2,5,4,6,0,100,0,0,0,0,0,0
I-4401508_1,23,1,7,10,8,0,69.6,18.9,0,0,0,9.9,1.6
I-4401508_1,24,1,7,10,8,0,69.6,18.9,0,0,0,9.9,1.6
I-4401496_1,24,1,7,4,5,0,78,22,0,0,0,0,0
I-4401426_1,20,2,8,3,5,0,99,0,1,0,0,0,0
I-4401349_1,23,1,4,6,7,0,0,0,0,0,0,0,0
I-4401295_1,22,2,8,6,4,0,87.7,9.8,2.4,0,0,0,0
I-4401276_1,22,1,5,7,8,0,79.2,20.8,0,0,0,0,0
I-4401276_1,23,1,5,7,8,0,79.2,20.8,0,0,0,0,0
I-4401178_1,25,1,6,1,1,0,53.3,26.3,0.6,0,0,19.8,0
I-4401060_1,22,2,7,2,7,0,0,0,100,0,0,0,0
I-4400999_1,24,1,10,7,6,0,65.3,18.5,15.3,0,0,0,0.8
I-4400759_1,26,2,8,7,6,0,42.5,51,5.2,1.3,0,0,0
I-4400542_1,22,2,8,6,5,0,100,0,0,0,0,0,0
I-4400495_1,18,2,8,6,6,0,67.2,19.8,0,13,0,0,0
I-4400476_1,25,2,9,2,3,0,43.3,56.7,0,0,0,0,0
I-4400406_1,21,2,6,4,7,0,64.4,2.3,7.1,4.7,0,21.5,0
I-4400235_1,23,2,9,4,5,0,81.2,18.8,0,0,0,0,0
I-4400219_1,20,1,8,7,6,0,37.9,21.4,24.5,14,0,0,2.1
I-4400151_1,19,1,5,6,8,0,0,0,0,0,0,0,0
I-4400032_1,23,2,8,4,7,0,60.2,37.1,1.8,0,0,0.9,0
I-4301063_1,41,1,8,3,5,0,89,8.6,2.3,0,0,0.1,0
I-4301063_1,42,1,8,3,5,0,89,8.6,2.3,0,0,0.1,0
I-4301027_1,37,1,3,6,6,0,27.3,0,1,0,0,71.7,0
I-4301025_1,54,2,10,9,8,0,52.9,30.6,15.2,0,0,1.3,0
I-4301019_1,56,1,10,6,4,0,44.6,17,1.3,0,0,34.5,2.6
I-4300995_1,59,1,10,7,7,0,70.6,6.5,22.9,0,0,0,0
I-4300984_1,56,1,1,8,10,0,67,33,0,0,0,0,0
I-4300984_1,57,1,1,8,10,0,67,33,0,0,0,0,0
I-4300980_1,41,1,5,0,9,0,90.4,8.8,0.8,0,0,0,0
I-4300938_1,42,1,7,7,7,0,86.7,8.8,4.2,0,0,0.3,0
I-4300937_1,40,2,6,6,7,21.4,10.5,6.2,3.2,0,57.5,1.2,0
I-4300937_1,41,2,6,6,7,21.4,10.5,6.2,3.2,0,57.5,1.2,0
I-4300935_1,58,1,2,3,3,88.2,6.9,1.9,0,0,0,0,2.9
I-4300920_1,20,1,10,6,4,0,45.7,16.4,1.8,14.7,1.2,20.3,0
I-4300898_1,29,2,0,5,3,0,39.9,20,40.1,0,0,0,0
I-4300879_1,31,1,3,9,9,0.2,75,19.5,2.8,0,0,2.6,0
I-4300879_1,32,1,3,9,9,0.2,75,19.5,2.8,0,0,2.6,0
I-4300855_1,63,2,5,8,7,0,65.5,16.8,17.7,0,0,0,0
I-4300855_1,64,2,5,8,7,0,65.5,16.8,17.7,0,0,0,0
I-4300843_1,32,1,7,3,5,0,44.6,33.9,11.9,0,0.4,8.2,1
I-4300830_1,75,1,8,1,0,0,77.6,11.7,7.4,0,0,3.3,0
I-4300819_1,61,1,10,0,0,0,95.2,2.1,2.8,0,0,0,0
I-4300811_1,58,2,8,4,4,0,80.5,17,2,0.5,0,0,0
I-4300784_1,32,1,7,5,5,0,24.4,70.9,0,0,0,4.7,0
I-4300769_1,24,1,9,7,9,0,62.2,36.9,0.9,0,0,0,0
I-4300747_1,59,1,10,5,5,0,70.7,20.9,2.5,0.3,0,5.6,0
I-4300745_1,60,1,8,5,3,0,70.8,16.8,8.3,0,0,4.2,0
I-4300732_1,48,1,8,4,3,0,85.1,9.6,4.4,0,0,0.9,0
I-4300728_1,32,1,6,10,0,0.1,80.8,7.5,0.1,2.2,0,9.3,0
I-4300728_1,33,1,6,10,0,0.1,80.8,7.5,0.1,2.2,0,9.3,0
I-4300725_1,28,1,10,4,8,0,39.5,37,0,0,0,0,23.5
I-4300725_1,29,1,10,4,8,0,39.5,37,0,0,0,0,23.5
I-4300719_1,39,1,3,5,5,0,78.1,12.9,0.4,2.8,5.4,0.4,0
I-4300708_1,52,1,10,7,7,0,75.4,21.1,0.4,0,0,3.2,0
I-4300683_1,31,2,10,7,6,0,45.7,54.3,0,0,0,0,0
I-4300675_1,53,1,3,5,8,0,90.7,9.1,0.1,0,0,0,0
I-4300675_1,54,1,3,5,8,0,90.7,9.1,0.1,0,0,0,0
I-4300455_1,26,1,5,1,2,0,43.1,35.5,19.2,0,0,0,2.2
I-4300445_1,33,1,10,8,6,0,48,19.2,21,0,2.3,4.8,4.8
I-4300430_1,28,1,8,3,5,0,51,49,0,0,0,0,0
I-4300428_1,47,1,6,7,7,0,55.6,19.3,12.5,0,4,8.5,0
I-4300411_1,33,1,7,5,8,0,88.6,11.4,0,0,0,0,0
I-4300411_1,34,1,7,5,8,0,88.6,11.4,0,0,0,0,0
I-4300395_1,26,2,9,6,6,0,74.9,24.2,0,0,0,0.9,0
I-4300381_1,41,2,10,5,4,0,34.7,41.5,23.9,0,0,0,0
I-4300381_1,42,2,10,5,4,0,34.7,41.5,23.9,0,0,0,0
I-4300358_1,25,1,6,2,2,0,30.8,69.2,0,0,0,0,0
I-4300345_1,34,1,4,5,6,0,16.4,17.3,2.4,0,60.1,3.7,0
I-4300322_1,22,1,9,4,5,0,67.7,22.2,10.1,0,0,0,0
I-4300301_1,55,1,8,5,6,0,64.9,26,4.9,0,0,4.2,0
I-4300287_1,33,1,1,5,8,0,41.9,30.2,0,0,0,27.7,0.2
I-4300284_1,46,2,10,6,6,0,52.8,25.8,0,0,0,12.5,9
I-4300273_1,38,1,1,3,6,0,100,0,0,0,0,0,0
I-4300217_1,35,1,10,3,4,0,0,0,0,0,0,0,0
I-4300201_1,59,1,6,3,6,0,71,15.6,4.2,0,9,0.2,0
I-4300199_1,47,1,6,5,5,0,77.3,13.9,5.2,0,0,0,3.5
I-4300194_1,34,1,10,6,6,0,6.6,39.5,0.7,0,6.8,46.4,0
I-4300194_1,35,1,10,6,6,0,6.6,39.5,0.7,0,6.8,46.4,0
I-4300181_1,32,1,10,2,2,0,36.2,18.2,4,0.2,1.1,20.7,19.7
I-4300176_1,41,1,2,7,5,0,81.9,8,9,0,0,1.1,0
I-4300176_1,42,1,2,7,5,0,81.9,8,9,0,0,1.1,0
I-4300171_1,39,1,1,8,8,0,76.6,23.4,0,0,0,0,0
I-4300164_1,32,1,4,1,1,0,45.9,19.2,1.9,0,0,29.3,3.7
I-4300161_1,34,1,5,2,8,0,45.5,10.1,3.5,0,0,40.8,0
I-4300150_1,34,1,7,5,5,0,73.8,17.7,1.7,0,0,6.8,0
I-4300150_1,35,1,7,5,5,0,73.8,17.7,1.7,0,0,6.8,0
I-4300141_1,31,1,7,5,7,0,100,0,0,0,0,0,0
I-4300102_1,27,1,10,1,1,0,18.4,80.5,0,1.2,0,0,0
I-4300102_1,28,1,10,1,1,0,18.4,80.5,0,1.2,0,0,0
I-4300069_1,18,1,9,6,6,0,0,0,18.1,0,0,81.9,0
I-4300067_1,35,1,2,6,6,0,99,0,1,0,0,0,0
I-4300061_1,20,1,10,3,3,0,32.9,5,0,0,49.3,12.9,0
I-4300060_1,45,1,8,4,4,0.1,51.4,24.1,20.9,0,1.1,2.4,0
I-4300060_1,46,1,8,4,4,0.1,51.4,24.1,20.9,0,1.1,2.4,0
I-4300048_1,61,2,7,6,5,11.6,50.5,21.4,5.4,0,0,9.5,1.7
I-4300044_1,35,1,3,2,5,0,85.7,9.1,2,0.1,0,3.1,0
I-4300035_1,22,1,9,5,7,0,89.1,2.9,1.9,0,2.9,1.6,1.6
I-4300024_1,47,1,7,7,0,4.3,83.9,10.3,1.1,0,0,0,0.3
I-4300020_1,45,1,6,1,1,37.5,41.9,1.2,0,0,0,6.9,12.5
I-4300017_1,28,1,8,10,3,0,64.4,29.3,6.3,0,0,0,0
I-4300008_1,58,1,5,8,0,0,42.9,31.6,25.5,0,0,0,0
I-4300006_1,31,1,6,1,1,1.7,62,18.1,18.3,0,0,0,0
I-4215117_1,62,2,10,3,0,0,67.4,28.7,0,0,0.8,3.1,0
I-4215117_1,63,2,10,3,0,0,67.4,28.7,0,0,0.8,3.1,0
I-4215107_1,66,1,8,4,4,0,66,23.6,0.4,0,0,5.9,4.1
I-4215094_1,72,1,7,8,8,0,43.5,35.7,5.1,0,6.3,6.5,2.8
I-4215019_1,59,2,9,4,6,0,87.7,8.9,1.8,0,0,1.6,0
I-4214892_1,57,1,1,6,6,0,23,35.9,5.1,0,0,35.5,0.5
I-4214870_1,58,2,8,5,7,0,82.1,16.6,0.3,0,0,1,0
I-4214835_1,71,1,10,5,3,0,77.1,20.1,0,0,0,2.8,0
I-4214714_1,58,2,2,4,4,0,97,2.6,0.4,0,0,0,0
I-4214484_1,60,1,10,3,3,0,55.9,44.1,0,0,0,0,0
I-4214245_1,58,2,9,4,6,0,79,12.6,2.7,0,0,5.7,0
I-4214213_1,65,2,10,8,4,0,70.7,24.2,0.8,0,2.9,1.1,0.2
I-4214213_1,66,2,10,8,4,0,70.7,24.2,0.8,0,2.9,1.1,0.2
