INDIVIDUAL_ID,STREAM_LABEL,AVG_DURATION_SEC
I-1003893_1,BBC4 TV - TV,2579
I-1003924_1,BBC1 Midlands West,59864.166666666664
I-1003924_1,BBC2 England,9079.5
I-1003924_1,BBC4 TV - TV,1392.3333333333333
I-1003924_1,CBBC - TV,3304.4166666666665
I-1003937_1,BBC Alba - TV,1280
I-1003937_1,BBC Parliament - TV,539
I-1003937_1,BBC1 North East and Cumbria,4538.625
I-1003937_1,BBC2 England,1695.6666666666667
I-1003977_1,BBC Alba - TV,6876.333333333333
I-1003977_1,BBC News - TV,3118
I-1003977_1,BBC1 West,123702.66666666667
I-1003977_1,BBC2 England,6970.666666666667
I-1003985_1,BBC News - TV,1856.4
I-1003985_1,BBC1 Yorkshire and Lincolnshire,28746.416666666668
I-1003985_1,BBC2 England,7352.916666666667
I-1003985_1,BBC4 TV - TV,1055.25
I-1003985_1,CBBC - TV,2889.9166666666665
I-1003985_1,CBeebies - TV,59
I-1004066_1,BBC News - TV,7428.583333333333
I-1004066_1,BBC Parliament - TV,1329.8
I-1004066_1,BBC1 Yorkshire and Lincolnshire,16888.916666666668
I-1004066_1,BBC2 England,4861.916666666667
I-1004066_1,BBC4 TV - TV,2682
I-1004067_1,BBC News - TV,118
I-1004067_1,BBC1 London,6775.2
I-1004067_1,BBC2 England,4120.555555555556
I-1004067_1,BBC4 TV - TV,3385.5
I-1004086_1,BBC1 London,4186.571428571428
I-1004086_1,BBC2 England,1077.5
I-1004086_1,BBC4 TV - TV,1402.75
I-1004099_1,BBC News - TV,1046.5
I-1004099_1,BBC1 South East,4911.5
I-1004099_1,BBC2 England,237
I-1004099_1,CBeebies - TV,597.5
I-1004106_1,BBC2 England,118
I-1004106_1,CBeebies - TV,118
I-1004137_1,BBC News - TV,928
I-1004137_1,BBC1 South East,13369.727272727272
I-1004137_1,BBC2 England,4057.7
I-1004137_1,BBC4 TV - TV,3326.375
I-1004142_1,BBC1 Ulster,500.125
I-1004142_1,BBC2 Northern Ireland,1953.25
I-1004142_1,BBC4 TV - TV,207
I-1004147_1,BBC1 North West,30945.2
I-1004147_1,BBC2 England,5640.4
I-1004147_1,BBC4 TV - TV,118
I-1004148_1,BBC News - TV,59
I-1004148_1,BBC1 East of England,5994.166666666667
I-1004148_1,BBC2 England,277
I-1004148_1,BBC4 TV - TV,683.5
I-1004148_1,CBeebies - TV,14794.333333333334
I-1004185_1,BBC News - TV,118
I-1004185_1,BBC1 Yorkshire and Lincolnshire,40088.5
I-1004185_1,BBC2 England,3775.375
I-1004185_1,CBBC - TV,59
I-1004212_1,BBC1 South,17203.833333333332
I-1004212_1,BBC2 England,3324.75
I-1004212_1,CBBC - TV,239
I-1004212_1,CBeebies - TV,148.5
I-1004227_1,BBC1 Yorkshire and Lincolnshire,5128.363636363636
I-1004227_1,BBC2 England,2056.6666666666665
I-1004227_1,BBC4 TV - TV,296
I-1004227_1,CBBC - TV,2425.222222222222
I-1004272_1,BBC News - TV,1978
I-1004272_1,BBC Parliament - TV,896
I-1004272_1,BBC1 Yorkshire and Lincolnshire,93961.45454545454
I-1004272_1,BBC2 England,13311.727272727272
I-1004272_1,BBC4 TV - TV,59
I-1004296_1,BBC News - TV,118
I-1004296_1,BBC Parliament - TV,118
I-1004296_1,BBC1 Midlands West,13573.666666666666
I-1004296_1,BBC2 England,3834.5
I-1004296_1,BBC4 TV - TV,3909.5
I-1004296_1,CBeebies - TV,599
I-1004307_1,BBC News - TV,296
I-1004307_1,BBC1 West,16077.90909090909
I-1004307_1,BBC2 England,4777
I-1004307_1,BBC4 TV - TV,637.6666666666666
I-1004307_1,CBBC - TV,278.6666666666667
I-1004307_1,CBeebies - TV,3653
I-1004325_1,BBC News - TV,537.5
I-1004325_1,BBC Parliament - TV,588.1666666666666
I-1004325_1,BBC1 London,5309.083333333333
I-1004325_1,BBC2 England,2617.2727272727275
I-1004325_1,BBC4 TV - TV,1107
I-1004325_1,CBeebies - TV,2216.4
I-1004358_1,BBC News - TV,178
I-1004358_1,BBC1 East of England,2763.75
I-1004358_1,BBC2 England,5159.714285714285
I-1004358_1,BBC4 TV - TV,688
I-1004392_1,BBC News - TV,6207.5
I-1004392_1,BBC1 North West,16821.7
I-1004392_1,BBC2 England,4596.25
I-1004452_1,BBC1 North East and Cumbria,43693.166666666664
I-1004452_1,BBC2 England,5666.545454545455
I-1004452_1,BBC4 TV - TV,298.5
I-1004477_1,BBC1 Midlands West,3924.75
I-1004477_1,BBC4 TV - TV,59
I-1004477_1,CBBC - TV,415
I-1004483_1,BBC1 Yorkshire and Lincolnshire,9962.2
I-1004483_1,BBC2 England,5124.25
I-1004483_1,BBC4 TV - TV,358
I-1004543_1,BBC News - TV,419
I-1004543_1,BBC1 East of England,596.3333333333334
I-1004543_1,BBC4 TV - TV,157.66666666666666
I-1004550_1,BBC News - TV,3060.090909090909
I-1004550_1,BBC Parliament - TV,778.5
I-1004550_1,BBC1 London,861.8571428571429
I-1004550_1,BBC2 England,118.5
I-1004550_1,BBC4 TV - TV,267.5
I-1004578_1,BBC1 South East,3055.222222222222
I-1004578_1,BBC2 England,59
I-1004597_1,BBC1 London,8718
I-1004624_1,BBC News - TV,2216
I-1004624_1,BBC1 South West,29217.8
I-1004624_1,BBC2 England,11524.75
I-1004624_1,BBC4 TV - TV,1737.5
I-1004665_1,BBC1 Yorkshire and Lincolnshire,18005.5
I-1004665_1,BBC2 England,4676
I-1004671_1,BBC News - TV,868.1666666666666
I-1004671_1,BBC1 London,24514.81818181818
I-1004671_1,BBC2 England,1775.888888888889
I-1004671_1,CBeebies - TV,4157.555555555556
I-1004687_1,BBC News - TV,1258.5
I-1004687_1,BBC1 Yorkshire and Lincolnshire,10320.75
I-1004687_1,BBC2 England,5698.4
I-1004687_1,BBC4 TV - TV,2793.1111111111113
I-1004705_1,BBC News - TV,1657.8333333333333
I-1004705_1,BBC1 East of England,38348.416666666664
I-1004705_1,BBC2 England,5195.25
I-1004705_1,BBC4 TV - TV,1354.2
I-1004711_1,BBC1 Midlands East,2998.3
I-1004711_1,BBC2 England,2382.25
I-1004711_1,CBBC - TV,868
I-1004714_1,BBC1 Midlands West,15776.888888888889
I-1004714_1,BBC2 England,1569.4
I-1004714_1,BBC4 TV - TV,717.5
I-1004723_1,BBC Alba - TV,1079
I-1004723_1,BBC1 Scotland,31135
I-1004723_1,BBC2 Scotland,3308.8
I-1004723_1,BBC4 TV - TV,2393
I-1004727_1,BBC1 London,325.5
I-1004741_1,BBC1 Midlands West,2607.3333333333335
I-1004741_1,BBC2 England,3014.3333333333335
I-1004741_1,BBC4 TV - TV,118
I-1004741_1,CBBC - TV,6116
I-1004741_1,CBeebies - TV,3687.5
I-1004748_1,BBC1 South East,50691.333333333336
I-1004748_1,BBC2 England,5923.75
I-1004748_1,BBC4 TV - TV,1138
I-1004751_1,BBC News - TV,59
I-1004751_1,BBC1 Yorkshire and Lincolnshire,8775.6
I-1004751_1,BBC2 England,1276.3333333333333
I-1004751_1,BBC4 TV - TV,3142.7272727272725
I-1004752_1,BBC News - TV,1138
I-1004752_1,BBC1 Scotland,13181.636363636364
I-1004752_1,BBC2 Scotland,4927.9
I-1004752_1,BBC4 TV - TV,3714
I-1004758_1,BBC Alba - TV,59
I-1004758_1,BBC News - TV,236
I-1004758_1,BBC1 Wales,23811.090909090908
I-1004758_1,BBC2 Wales,9190.545454545454
I-1004758_1,BBC4 TV - TV,1750.5555555555557
I-1004768_1,BBC1 Scotland,418
I-1004806_1,BBC News - TV,536
I-1004806_1,BBC1 Yorkshire and Lincolnshire,3617.4
I-1004816_1,BBC1 Midlands West,13686
I-1004816_1,BBC2 England,2217.5
I-1004816_1,BBC4 TV - TV,3119
I-1004816_1,CBeebies - TV,118
I-1004883_1,BBC1 West,59
I-1004883_1,BBC4 TV - TV,118
I-1004885_1,BBC Alba - TV,1017.6666666666666
I-1004885_1,BBC1 Scotland,48242.666666666664
I-1004885_1,BBC2 Scotland,6129.1
I-1004885_1,BBC4 TV - TV,1037.3333333333333
I-1004885_1,CBeebies - TV,88.5
I-1004886_1,BBC1 London,2574
I-1004886_1,BBC2 England,59
I-1004886_1,BBC4 TV - TV,88.5
I-1004892_1,BBC News - TV,1887.75
I-1004892_1,BBC1 London,36211.2
I-1004892_1,BBC2 England,12124.9
I-1004947_1,BBC News - TV,267
I-1004947_1,BBC1 Yorkshire and Lincolnshire,26170.333333333332
I-1004947_1,BBC2 England,11878.916666666666
I-1004947_1,BBC4 TV - TV,2562.75
I-1004947_1,CBeebies - TV,237
I-1004957_1,BBC1 East of England,3860
I-1004957_1,BBC2 England,4658.636363636364
I-1004957_1,BBC4 TV - TV,1887
I-1004982_1,BBC News - TV,29113.545454545456
I-1004982_1,BBC1 London,5987
I-1004982_1,BBC2 England,2128.5
I-1004982_1,BBC4 TV - TV,148.5
I-1005009_1,BBC News - TV,4807.333333333333
I-1005009_1,BBC1 London,7970.636363636364
I-1005009_1,BBC2 England,1237
I-1005009_1,BBC4 TV - TV,358
I-1005037_1,BBC News - TV,558.3333333333334
I-1005037_1,BBC1 East of England,30197.666666666668
I-1005037_1,BBC2 England,4625.833333333333
I-1005037_1,BBC4 TV - TV,4361.75
I-1005042_1,BBC News - TV,118.5
I-1005042_1,BBC1 Yorkshire and Lincolnshire,1904.8181818181818
I-1005042_1,BBC2 England,3716.5714285714284
I-1005042_1,BBC4 TV - TV,703.5
I-1005042_1,CBBC - TV,59
I-1005074_1,BBC1 Scotland,6525.857142857143
I-1005074_1,BBC2 Scotland,6294
I-1005074_1,BBC4 TV - TV,253.5
I-1005081_1,BBC News - TV,298.5
I-1005081_1,BBC Parliament - TV,2399
I-1005081_1,BBC1 Scotland,4027.909090909091
I-1005081_1,BBC2 Scotland,3365.5
I-1005081_1,BBC4 TV - TV,355
I-1005137_1,BBC News - TV,118
I-1005137_1,BBC1 South,21343.777777777777
I-1005137_1,BBC2 England,5570.285714285715
I-1005163_1,BBC1 West,20988
I-1005260_1,BBC1 South West,17001.222222222223
I-1005260_1,BBC2 England,2899
I-1005260_1,BBC4 TV - TV,777
I-1005273_1,BBC1 London,5355.666666666667
I-1005273_1,BBC2 England,4438
I-1005322_1,BBC Parliament - TV,359
I-1005322_1,BBC1 South,5497.181818181818
I-1005322_1,BBC2 England,5442
I-1005322_1,BBC4 TV - TV,1603.3
I-1005357_1,BBC News - TV,1092.75
I-1005357_1,BBC1 North East and Cumbria,14399.333333333334
I-1005357_1,BBC2 England,3213.1666666666665
I-1005357_1,BBC4 TV - TV,1964.6666666666667
I-1005361_1,BBC1 London,50240.11111111111
I-1005361_1,BBC2 England,7085.555555555556
I-1005361_1,BBC4 TV - TV,118
I-1005373_1,BBC News - TV,178
I-1005373_1,BBC1 Midlands West,13388.416666666666
I-1005373_1,BBC2 England,948
I-1005373_1,BBC4 TV - TV,5219
I-1005395_1,BBC1 Scotland,5534.090909090909
I-1005395_1,BBC2 Scotland,2748
I-1005395_1,BBC4 TV - TV,2158
I-1005396_1,BBC News - TV,418.5
I-1005396_1,BBC1 South East,16581.18181818182
I-1005396_1,BBC2 England,4793.9
I-1005400_1,BBC Alba - TV,717.5
I-1005400_1,BBC News - TV,1032.25
I-1005400_1,BBC1 Scotland,42793.11111111111
I-1005400_1,BBC2 Scotland,17985.555555555555
I-1005400_1,BBC4 TV - TV,4272.5
I-1005423_1,BBC1 Scotland,5605.181818181818
I-1005423_1,BBC2 Scotland,2877.875
I-1005423_1,BBC4 TV - TV,476
I-1005423_1,CBBC - TV,118
I-1005428_1,BBC1 Ulster,299
I-1005428_1,BBC2 Northern Ireland,659
I-1005458_1,BBC News - TV,1317
I-1005458_1,BBC1 North East and Cumbria,1690.75
I-1005458_1,BBC2 England,448
I-1005458_1,BBC4 TV - TV,2096
I-1005473_1,BBC1 Midlands West,5618.2
I-1005473_1,BBC2 England,10705.2
I-1005473_1,BBC4 TV - TV,178
I-1005475_1,BBC News - TV,59
I-1005475_1,BBC1 North West,201613
I-1005475_1,BBC2 England,33291.583333333336
I-1005475_1,BBC4 TV - TV,2729
I-1005505_1,BBC1 Midlands West,11428.5
I-1005505_1,BBC2 England,2564
I-1005551_1,BBC1 London,4413.875
I-1005551_1,BBC2 England,566
I-1005581_1,BBC News - TV,268.5
I-1005581_1,BBC1 North West,12187.333333333334
I-1005581_1,BBC2 England,5849.333333333333
I-1005587_1,BBC1 Wales,8024
I-1005636_1,BBC News - TV,6439.1
I-1005636_1,BBC Parliament - TV,88.5
I-1005636_1,BBC1 East of England,54817.083333333336
I-1005636_1,BBC2 England,15289.454545454546
I-1005636_1,BBC4 TV - TV,1390.2
I-1005636_1,CBeebies - TV,2096.6
I-1005642_1,BBC News - TV,838
I-1005642_1,BBC1 East of England,19357.11111111111
I-1005642_1,BBC2 England,4047.5555555555557
I-1005679_1,BBC Parliament - TV,178
I-1005679_1,BBC1 London,6904.3
I-1005679_1,BBC2 England,5370.3
I-1005679_1,BBC4 TV - TV,2170.4
I-1005702_1,BBC1 Midlands West,10596.454545454546
I-1005702_1,BBC2 England,2020.5714285714287
I-1005702_1,BBC4 TV - TV,208
I-1005702_1,CBBC - TV,358
I-1005714_1,BBC1 East of England,16115.454545454546
I-1005714_1,BBC2 England,10746.9
I-1005714_1,BBC4 TV - TV,4580.4
I-1005717_1,BBC News - TV,414
I-1005717_1,BBC1 West,7345.5
I-1005717_1,BBC2 England,8208
I-1005717_1,BBC4 TV - TV,5753
I-1005726_1,BBC1 Midlands West,6064.75
I-1005726_1,BBC2 England,298
I-1005726_1,BBC4 TV - TV,118
I-1005749_1,BBC1 East of England,2907.5
I-1005749_1,BBC2 England,1736.3333333333333
I-1005750_1,BBC News - TV,2579
I-1005750_1,BBC1 North East and Cumbria,13301.42857142857
I-1005750_1,BBC2 England,2663
I-1005756_1,BBC News - TV,478
I-1005756_1,BBC1 South East,22704.5
I-1005756_1,BBC2 England,2605.25
I-1005756_1,BBC4 TV - TV,18276
I-1005761_1,BBC1 South West,12762.2
I-1005761_1,BBC2 England,2197
I-1005761_1,CBBC - TV,59
I-1005775_1,BBC News - TV,118
I-1005775_1,BBC Parliament - TV,448.5
I-1005775_1,BBC1 East of England,15875.75
I-1005775_1,BBC2 England,2657.4444444444443
I-1005775_1,BBC4 TV - TV,1918
I-1005775_1,CBBC - TV,59
I-1005787_1,BBC News - TV,628.5
I-1005787_1,BBC1 South East,10776.833333333334
I-1005787_1,BBC2 England,972.8181818181819
I-1005787_1,BBC4 TV - TV,178
I-1005809_1,BBC News - TV,1025
I-1005809_1,BBC Parliament - TV,178
I-1005809_1,BBC1 South,637.6666666666666
I-1005809_1,BBC2 England,494.57142857142856
I-1005809_1,BBC4 TV - TV,506.7
I-1005817_1,BBC News - TV,628
I-1005817_1,BBC1 North West,11131.5
I-1005817_1,BBC2 England,5681
I-1005817_1,BBC4 TV - TV,5073.6
I-1005817_1,CBBC - TV,3328.8
I-1005822_1,BBC News - TV,238
I-1005822_1,BBC1 North West,14253.25
I-1005822_1,BBC2 England,5900.7
I-1005822_1,BBC4 TV - TV,3356.5
I-1005842_1,BBC Alba - TV,298
I-1005842_1,BBC1 North East and Cumbria,27498
I-1005842_1,BBC2 England,4066
I-1005842_1,BBC4 TV - TV,179
I-1005851_1,BBC News - TV,3577.5555555555557
I-1005851_1,BBC Parliament - TV,1919
I-1005851_1,BBC1 North East and Cumbria,15625.5
I-1005851_1,BBC2 England,24372.083333333332
I-1005851_1,BBC4 TV - TV,3258.1666666666665
I-1005856_1,BBC1 London,6019
I-1005856_1,BBC2 England,2275
I-1005856_1,BBC4 TV - TV,116
I-1005856_1,CBeebies - TV,1577.5
I-1005860_1,BBC News - TV,3625.125
I-1005860_1,BBC Parliament - TV,358.3333333333333
I-1005860_1,BBC1 Wales,49871.77777777778
I-1005860_1,BBC2 Wales,24655.11111111111
I-1005860_1,BBC4 TV - TV,2072.8
I-1005866_1,BBC News - TV,148
I-1005866_1,BBC1 North West,18074.333333333332
I-1005866_1,BBC2 England,3931
I-1005866_1,BBC4 TV - TV,4017.3333333333335
I-1005867_1,BBC1 Scotland,14583.545454545454
I-1005867_1,BBC2 Scotland,2605.8
I-1005867_1,BBC4 TV - TV,178
I-1005889_1,BBC1 Yorkshire and Lincolnshire,2373.8
I-1005889_1,BBC2 England,896.5
I-1005893_1,BBC1 South,19166.636363636364
I-1005893_1,BBC2 England,7192
I-1005893_1,BBC4 TV - TV,271.85714285714283
I-1005893_1,CBeebies - TV,3358
I-1005901_1,BBC News - TV,1393
I-1005901_1,BBC Parliament - TV,418
I-1005901_1,BBC1 Scotland,22103.2
I-1005901_1,BBC2 Scotland,1973.8
I-1005901_1,BBC4 TV - TV,2068
I-1005901_1,CBBC - TV,118
I-1005906_1,BBC Alba - TV,419
I-1005906_1,BBC News - TV,178
I-1005906_1,BBC1 South,5202.75
I-1005906_1,BBC2 England,518
I-1005939_1,BBC News - TV,179
I-1005939_1,BBC1 North West,2516.5
I-1005939_1,BBC2 England,838
I-1005939_1,BBC4 TV - TV,268
I-1005947_1,BBC News - TV,419
I-1005947_1,BBC1 London,59
I-1005947_1,CBeebies - TV,1503.7142857142858
I-1005957_1,BBC News - TV,1067.3333333333333
I-1005957_1,BBC1 South East,80031.375
I-1005957_1,BBC2 England,11754.75
I-1005957_1,BBC4 TV - TV,2703.25
I-1005981_1,BBC1 Scotland,2354.5
I-1005981_1,BBC2 Scotland,3090
I-1005981_1,BBC4 TV - TV,148.5
I-1005996_1,BBC Parliament - TV,58
I-1005996_1,BBC1 South East,13904.166666666666
I-1005996_1,BBC2 England,3288.6666666666665
I-1005996_1,CBeebies - TV,2727
I-1006045_1,BBC News - TV,2427.909090909091
I-1006045_1,BBC1 Yorkshire and Lincolnshire,19851
I-1006045_1,BBC2 England,5310.272727272727
I-1006045_1,BBC4 TV - TV,2330
I-1006049_1,BBC1 London,4060.8888888888887
I-1006049_1,BBC2 England,3614.3333333333335
I-1006049_1,BBC4 TV - TV,2977.3333333333335
I-1006110_1,BBC News - TV,2380.75
I-1006110_1,BBC Parliament - TV,898
I-1006110_1,BBC1 London,8025.272727272727
I-1006110_1,BBC2 England,2554.625
I-1006110_1,CBeebies - TV,178
I-1006111_1,BBC News - TV,118
I-1006111_1,BBC1 Yorkshire and Lincolnshire,13171.777777777777
I-1006111_1,BBC2 England,6693.333333333333
I-1006111_1,BBC4 TV - TV,59
I-1006111_1,CBeebies - TV,5094
I-1006112_1,BBC News - TV,118
I-1006112_1,BBC1 North East and Cumbria,12072.833333333334
I-1006112_1,BBC2 England,2037.5
I-1006112_1,BBC4 TV - TV,148
I-1006112_1,CBeebies - TV,3456.25
I-1006125_1,BBC News - TV,538.6666666666666
I-1006125_1,BBC Parliament - TV,4402
I-1006125_1,BBC1 London,24776.75
I-1006125_1,BBC2 England,6016.888888888889
I-1006125_1,BBC4 TV - TV,5093
I-1006148_1,BBC Parliament - TV,298
I-1006148_1,BBC1 London,8168.4
I-1006148_1,BBC2 England,1395.5555555555557
I-1006148_1,BBC4 TV - TV,534
I-1006148_1,CBBC - TV,358
I-1006148_1,CBeebies - TV,5971.75
I-1006155_1,BBC News - TV,749
I-1006155_1,BBC1 North West,4672.9
I-1006155_1,BBC2 England,1712.7
I-1006155_1,BBC4 TV - TV,458
I-1006163_1,BBC News - TV,3993.8333333333335
I-1006163_1,BBC Parliament - TV,7344.6
I-1006163_1,BBC1 Midlands West,11585.444444444445
I-1006163_1,BBC2 England,4185
I-1006163_1,BBC4 TV - TV,2035
I-1006174_1,BBC News - TV,3546.8
I-1006174_1,BBC1 London,22247
I-1006174_1,BBC2 England,10061.818181818182
I-1006174_1,BBC4 TV - TV,2847.3333333333335
I-1006175_1,BBC1 East of England,18058.444444444445
I-1006175_1,BBC2 England,3957
I-1006175_1,CBBC - TV,9978.777777777777
I-1006175_1,CBeebies - TV,13999.666666666666
I-1006176_1,BBC News - TV,118
I-1006176_1,BBC1 Scotland,4958.5
I-1006176_1,BBC4 TV - TV,59
I-1006209_1,BBC1 West,13702
I-1006209_1,BBC2 England,12549.166666666666
I-1006217_1,BBC News - TV,59
I-1006217_1,BBC1 London,22849.666666666668
I-1006217_1,BBC2 England,8545.416666666666
I-1006217_1,BBC4 TV - TV,1887.5
I-1006248_1,BBC News - TV,3284.8
I-1006248_1,BBC1 London,15458
I-1006248_1,BBC2 England,6884.2
I-1006248_1,BBC4 TV - TV,59
I-1006249_1,BBC1 North West,8573
I-1006249_1,BBC2 England,3598
I-1006255_1,BBC1 Yorkshire and Lincolnshire,22131.363636363636
I-1006255_1,BBC2 England,8054.25
I-1006255_1,BBC4 TV - TV,2778.6666666666665
I-1006275_1,BBC1 Yorkshire and Lincolnshire,8314.09090909091
I-1006275_1,BBC2 England,6952.888888888889
I-1006275_1,BBC4 TV - TV,6149.8
I-1006275_1,CBeebies - TV,1430
I-1006296_1,BBC1 North West,7216.222222222223
I-1006296_1,BBC2 England,6769.666666666667
I-1006296_1,BBC4 TV - TV,2038
I-1006296_1,CBBC - TV,2814
I-1006301_1,BBC News - TV,838
I-1006301_1,BBC Parliament - TV,1588
I-1006301_1,BBC1 London,8388.7
I-1006301_1,BBC2 England,4678.5
I-1006301_1,BBC4 TV - TV,118
I-1006313_1,BBC1 London,2456.6666666666665
I-1006313_1,BBC2 England,298
I-1006322_1,BBC News - TV,4735
I-1006322_1,BBC Parliament - TV,838
I-1006322_1,BBC1 Wales,45929.416666666664
I-1006322_1,BBC2 Wales,2741.3333333333335
I-1006322_1,BBC4 TV - TV,1917.3333333333333
I-1006322_1,CBBC - TV,805.5
I-1006322_1,CBeebies - TV,1631.5
I-1006345_1,BBC1 North East and Cumbria,59
I-1006364_1,BBC News - TV,9711.3
I-1006364_1,BBC1 Yorkshire and Lincolnshire,49157.1
I-1006364_1,BBC2 England,4147.888888888889
I-1006364_1,BBC4 TV - TV,1077
I-1006458_1,BBC News - TV,177
I-1006458_1,BBC1 West,8683.818181818182
I-1006458_1,BBC2 England,2223.2
I-1006458_1,BBC4 TV - TV,179
I-1006495_1,BBC News - TV,2101.6363636363635
I-1006495_1,BBC1 Scotland,168131.75
I-1006495_1,BBC2 Scotland,39312.833333333336
I-1006495_1,BBC4 TV - TV,3321.6
I-1006523_1,BBC News - TV,59
I-1006523_1,BBC1 Scotland,4312
I-1006523_1,BBC2 Scotland,5015
I-1006523_1,BBC4 TV - TV,5339
I-1006523_1,CBeebies - TV,238
I-1006565_1,BBC1 South East,2616
I-1006565_1,BBC2 England,118
I-1006575_1,BBC1 Wales,2850.8
I-1006575_1,BBC2 Wales,479
I-1006575_1,CBeebies - TV,1197
I-1006593_1,BBC News - TV,178
I-1006593_1,BBC Parliament - TV,59
I-1006593_1,BBC1 North West,3111
I-1006593_1,BBC2 England,416
I-1006624_1,BBC News - TV,298
I-1006624_1,BBC1 Scotland,12609.166666666666
I-1006624_1,BBC2 Scotland,3381.5714285714284
I-1006624_1,BBC4 TV - TV,1818
I-1006677_1,BBC News - TV,1528
I-1006677_1,BBC1 London,8763.333333333334
I-1006677_1,BBC2 England,5210.5
I-1006677_1,BBC4 TV - TV,2427.3333333333335
I-1006677_1,CBBC - TV,1258
I-1006677_1,CBeebies - TV,1025
I-1006683_1,BBC News - TV,1403.2857142857142
I-1006683_1,BBC1 Wales,23824.333333333332
I-1006683_1,BBC2 Wales,4552.8
I-1006683_1,BBC4 TV - TV,1302.75
I-1006721_1,BBC News - TV,208.5
I-1006721_1,BBC1 London,44195
I-1006721_1,BBC2 England,3815.222222222222
I-1006721_1,BBC4 TV - TV,16860
I-1006721_1,CBBC - TV,59
I-1006721_1,CBeebies - TV,1217
I-1006732_1,BBC1 Scotland,3593.5
I-1006732_1,BBC2 Scotland,1496
I-1006732_1,BBC4 TV - TV,178
I-1006765_1,BBC1 North West,6939.7
I-1006765_1,BBC2 England,668.3333333333334
I-1006765_1,BBC4 TV - TV,59
I-1006765_1,CBeebies - TV,178.5
I-1006809_1,BBC1 North West,8132.583333333333
I-1006809_1,BBC2 England,879.5714285714286
I-1006809_1,BBC4 TV - TV,59
I-1006810_1,BBC News - TV,1398.3333333333333
I-1006810_1,BBC1 Wales,10523.90909090909
I-1006810_1,BBC2 Wales,1660.2857142857142
I-1006810_1,BBC4 TV - TV,2608.25
I-1006810_1,CBeebies - TV,118
I-1006813_1,BBC News - TV,59
I-1006813_1,BBC1 Yorkshire and Lincolnshire,5207.666666666667
I-1006813_1,BBC2 England,1386.5714285714287
I-1006859_1,BBC1 North West,7083.090909090909
I-1006859_1,BBC2 England,3615
I-1006859_1,BBC4 TV - TV,178
I-1006868_1,BBC News - TV,2000.25
I-1006868_1,BBC Parliament - TV,2307.6666666666665
I-1006868_1,BBC1 Wales,13546.333333333334
I-1006868_1,BBC2 Wales,1990.1818181818182
I-1006868_1,BBC4 TV - TV,2216.5
I-1006883_1,BBC1 Scotland,11125
I-1006883_1,BBC2 Scotland,2447.1666666666665
I-1006883_1,BBC4 TV - TV,6949
I-1006899_1,BBC1 South,417
I-1006899_1,BBC2 England,59
I-1006937_1,BBC1 South,1136.4
I-1006937_1,BBC2 England,1483.25
I-1006937_1,BBC4 TV - TV,118.33333333333333
I-1006990_1,BBC1 Wales,2177.2
I-1006990_1,CBeebies - TV,950.2222222222222
I-1007041_1,BBC News - TV,597
I-1007041_1,BBC1 Midlands West,8972.4
I-1007041_1,BBC2 England,2530.25
I-1007041_1,BBC4 TV - TV,177
I-1007041_1,CBBC - TV,2215
I-1007041_1,CBeebies - TV,10242.083333333334
I-1007076_1,BBC News - TV,912.5
I-1007076_1,BBC Parliament - TV,298
I-1007076_1,BBC1 East of England,16855.166666666668
I-1007076_1,BBC2 England,7187.272727272727
I-1007076_1,BBC4 TV - TV,1536.3333333333333
I-1007076_1,CBBC - TV,838
I-1007090_1,BBC1 Yorkshire and Lincolnshire,31596.916666666668
I-1007090_1,BBC2 England,3343.3636363636365
I-1007090_1,BBC4 TV - TV,838.6
I-1007122_1,BBC1 Midlands East,9740.333333333334
I-1007122_1,BBC2 England,4884.5
I-1007159_1,BBC News - TV,298
I-1007159_1,BBC1 North West,8023.545454545455
I-1007159_1,BBC2 England,8233.8
I-1007159_1,BBC4 TV - TV,946.6
I-1007168_1,BBC News - TV,779
I-1007168_1,BBC1 Yorkshire and Lincolnshire,6124.916666666667
I-1007168_1,BBC2 England,1240.5714285714287
I-1007168_1,BBC4 TV - TV,448.5
I-1007168_1,CBeebies - TV,178
I-1007179_1,BBC1 Yorkshire and Lincolnshire,2300.6
I-1007179_1,CBBC - TV,13935.2
I-1007179_1,CBeebies - TV,719
I-1007183_1,BBC Alba - TV,35831.75
I-1007183_1,BBC News - TV,11749
I-1007183_1,BBC Parliament - TV,928.5
I-1007183_1,BBC1 North East and Cumbria,9598.166666666666
I-1007183_1,BBC2 England,1117.857142857143
I-1007183_1,BBC4 TV - TV,218.33333333333334
I-1007215_1,BBC1 Midlands East,71331.5
I-1007215_1,BBC2 England,10597
I-1007215_1,BBC4 TV - TV,59
I-1007217_1,BBC News - TV,4002.4
I-1007217_1,BBC1 East of England,16150.636363636364
